ID Number,id,mkey,part_measured,measurement_type,imperial,dimension1,unit1,dimension2,unit2,dimension3,unit3,dimension4,unit4,weight1,wunit1,weight2,wunit2,cdimension1,cunit1,cdimension2,cunit2,cdimension3,cunit3,cdimension4,cunit4,cweight1,cwunit1,cweight2,cwunit2,display,note,prior_attribution
LcLh-0023:000119,42915,739476,,weight,false,,,,,,,,,4.6,g,,,,,,,,,,,0.16226,oz,,,"4,6 g",,false,,,,,,,
LcLh-0023:000120,42916,739477,,weight,false,,,,,,,,,61.2,g,,,,,,,,,,,2.15878,oz,,,"61,2 g",,false,,,,,,,
LcLh-0023:000122,42917,739479,,weight,false,,,,,,,,,5.2,g,,,,,,,,,,,0.18343,oz,,,"5,2 g",,false,,,,,,,
LcLh-0023:000125,42918,739482,,weight,false,,,,,,,,,44.4,g,,,,,,,,,,,1.56617,oz,,,"44,4 g",,false,,,,,,,
LcLh-0023:000124,42919,739481,,weight,false,,,,,,,,,17.8,g,,,,,,,,,,,0.62788,oz,,,"17,8 g",,false,,,,,,,
LcLh-0023:000123,42920,739480,,weight,false,,,,,,,,,9.4,g,,,,,,,,,,,0.33158,oz,,,"9,4 g",,false,,,,,,,
LcLh-0023:000126,42921,739483,,weight,false,,,,,,,,,240.0,g,,,,,,,,,,,8.4658,oz,,,240 g,,false,,,,,,,
LcLh-0023:000127,42922,739484,,weight,false,,,,,,,,,127.3,g,,,,,,,,,,,4.4904,oz,,,"127,3 g",,false,,,,,,,
LcLh-0023:000128,42923,739485,,weight,false,,,,,,,,,5.1,g,,,,,,,,,,,0.1799,oz,,,"5,1 g",,false,,,,,,,
LcLh-0023:000129,42924,739486,,weight,false,,,,,,,,,3.2,g,,,,,,,,,,,0.11288,oz,,,"3,2 g",,false,,,,,,,
LcLh-0023:000130,42925,739487,,weight,false,,,,,,,,,2.1,g,,,,,,,,,,,0.07408,oz,,,"2,1 g",,false,,,,,,,
LcLh-0023:000132,42927,739489,,weight,false,,,,,,,,,0.6,g,,,,,,,,,,,0.02116,oz,,,",6 g",,false,,,,,,,
LcLh-0023:000131,42928,739488,,weight,false,,,,,,,,,4.7,g,,,,,,,,,,,0.16579,oz,,,"4,7 g",,false,,,,,,,
LcLh-0023:000133,42929,739490,,weight,false,,,,,,,,,1.5,g,,,,,,,,,,,0.05291,oz,,,"1,5 g",,false,,,,,,,
LcLh-0023:000134,42930,739491,,weight,false,,,,,,,,,10.2,g,,,,,,,,,,,0.3598,oz,,,"10,2 g",,false,,,,,,,
LcLh-0023:000135,42931,739492,,weight,false,,,,,,,,,0.5,g,,,,,,,,,,,0.01764,oz,,,",5 g",,false,,,,,,,
LcLh-0023:000136,42932,739493,,weight,false,,,,,,,,,2.3,g,,,,,,,,,,,0.08113,oz,,,"2,3 g",,false,,,,,,,
LcLh-0023:000137,42933,739494,,weight,false,,,,,,,,,4.1,g,,,,,,,,,,,0.14462,oz,,,"4,1 g",,false,,,,,,,
LcLh-0023:000138,42934,739495,,weight,false,,,,,,,,,1.8,g,,,,,,,,,,,0.06349,oz,,,"1,8 g",,false,,,,,,,
LcLh-0023:000139,42935,739496,,weight,false,,,,,,,,,2.0,g,,,,,,,,,,,0.07055,oz,,,2 g,,false,,,,,,,
LcLh-0023:000140,42936,739497,,weight,false,,,,,,,,,1.7,g,,,,,,,,,,,0.05997,oz,,,"1,7 g",,false,,,,,,,
LcLh-0023:000141,42937,739498,,weight,false,,,,,,,,,5.5,g,,,,,,,,,,,0.19401,oz,,,"5,5 g",,false,,,,,,,
LcLh-0023:000142,42938,739499,,weight,false,,,,,,,,,2.7,g,,,,,,,,,,,0.09524,oz,,,"2,7 g",,false,,,,,,,
LcLh-0023:000143,42939,739500,,weight,false,,,,,,,,,1.4,g,,,,,,,,,,,0.04938,oz,,,"1,4 g",,false,,,,,,,
LcLh-0023:000144,42940,739508,,weight,false,,,,,,,,,3.1,g,,,,,,,,,,,0.10935,oz,,,"3,1 g",,false,,,,,,,
LcLh-0023:000145,42941,739504,,weight,false,,,,,,,,,8.2,g,,,,,,,,,,,0.28925,oz,,,"8,2 g",,false,,,,,,,
LcLh-0023:000146,42942,739507,,weight,false,,,,,,,,,16.7,g,,,,,,,,,,,0.58908,oz,,,"16,7 g",,false,,,,,,,
LcLh-0023:000147,42943,739505,,weight,false,,,,,,,,,5.7,g,,,,,,,,,,,0.20106,oz,,,"5,7 g",,false,,,,,,,
LcLh-0023:000148,42944,739652,,weight,false,,,,,,,,,3.3,g,,,,,,,,,,,0.1164,oz,,,"3,3 g",,false,,,,,,,
LcLh-0023:000149,42945,739653,,weight,false,,,,,,,,,6.0,g,,,,,,,,,,,0.21164,oz,,,6 g,,false,,,,,,,
LcLh-0023:000150,42946,739654,,weight,false,,,,,,,,,7.4,g,,,,,,,,,,,0.26103,oz,,,"7,4 g",,false,,,,,,,
LcLh-0023:000151,42947,739655,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
LcLh-0023:000152,42948,739656,,weight,false,,,,,,,,,2.8,g,,,,,,,,,,,0.09877,oz,,,"2,8 g",,false,,,,,,,
LcLh-0023:000153,42949,739657,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LcLh-0023:000154,42950,739658,,weight,false,,,,,,,,,162.6,g,,,,,,,,,,,5.73558,oz,,,"162,6 g",,false,,,,,,,
LcLh-0023:000155,42958,739659,,weight,false,,,,,,,,,42.1,g,,,,,,,,,,,1.48504,oz,,,"42,1 g",,false,,,,,,,
LcLh-0023:000156,42959,739660,,weight,false,,,,,,,,,47.0,g,,,,,,,,,,,1.65788,oz,,,47 g,,false,,,,,,,
LcLh-0023:000158,42961,739662,,weight,false,,,,,,,,,5.9,g,,,,,,,,,,,0.20812,oz,,,"5,9 g",,false,,,,,,,
LcLh-0023:000159,42962,739663,,weight,false,,,,,,,,,6.7,g,,,,,,,,,,,0.23634,oz,,,"6,7 g",,false,,,,,,,
LcLh-0023:000157,42963,739661,,weight,false,,,,,,,,,10.3,g,,,,,,,,,,,0.36332,oz,,,"10,3 g",,false,,,,,,,
LcLh-0023:000160,42964,739664,,weight,false,,,,,,,,,14.0,g,,,,,,,,,,,0.49384,oz,,,14 g,,false,,,,,,,
LcLh-0023:000161,42965,739665,,weight,false,,,,,,,,,4.0,g,,,,,,,,,,,0.1411,oz,,,4 g,,false,,,,,,,
LcLh-0023:000162,42966,739666,,weight,false,,,,,,,,,2.9,g,,,,,,,,,,,0.1023,oz,,,"2,9 g",,false,,,,,,,
LcLh-0023:000163,42967,739667,,weight,false,,,,,,,,,2.8,g,,,,,,,,,,,0.09877,oz,,,"2,8 g",,false,,,,,,,
LcLh-0023:000164,42968,739668,,weight,false,,,,,,,,,13.1,g,,,,,,,,,,,0.46209,oz,,,"13,1 g",,false,,,,,,,
LcLh-0023:000165,42969,739669,,weight,false,,,,,,,,,19.7,g,,,,,,,,,,,0.6949,oz,,,"19,7 g",,false,,,,,,,
LcLh-0023:000166,42970,739670,,weight,false,,,,,,,,,6.0,g,,,,,,,,,,,0.21164,oz,,,6 g,,false,,,,,,,
LcLh-0023:000167,42971,739671,,weight,false,,,,,,,,,4.9,g,,,,,,,,,,,0.17284,oz,,,"4,9 g",,false,,,,,,,
LcLh-0023:000168,42972,739673,,weight,false,,,,,,,,,2.3,g,,,,,,,,,,,0.08113,oz,,,"2,3 g",,false,,,,,,,
LcLh-0023:000169,42973,739674,,weight,false,,,,,,,,,12.4,g,,,,,,,,,,,0.4374,oz,,,"12,4 g",,false,,,,,,,
LcLh-0023:000170,42974,739675,,weight,false,,,,,,,,,22.2,g,,,,,,,,,,,0.78309,oz,,,"22,2 g",,false,,,,,,,
LcLh-0023:000171,42975,739676,,weight,false,,,,,,,,,0.7,g,,,,,,,,,,,0.02469,oz,,,",7 g",,false,,,,,,,
LcLh-0023:000172,42976,739677,,weight,false,,,,,,,,,2.1,g,,,,,,,,,,,0.07408,oz,,,"2,1 g",,false,,,,,,,
LcLh-0023:000173,42977,739678,,weight,false,,,,,,,,,4.0,g,,,,,,,,,,,0.1411,oz,,,4 g,,false,,,,,,,
LcLh-0023:000174,42978,739680,,weight,false,,,,,,,,,3.6,g,,,,,,,,,,,0.12699,oz,,,"3,6 g",,false,,,,,,,
LcLh-0023:000204,42979,740311,,weight,false,,,,,,,,,3.7,g,,,,,,,,,,,0.13051,oz,,,"3,7 g",,false,,,,,,,
LcLh-0023:000205,42980,740313,,weight,false,,,,,,,,,3.8,g,,,,,,,,,,,0.13404,oz,,,"3,8 g",,false,,,,,,,
LcLh-0023:000203,42981,740310,,weight,false,,,,,,,,,5.7,g,,,,,,,,,,,0.20106,oz,,,"5,7 g",,false,,,,,,,
LcLh-0023:000202,42982,740309,,weight,false,,,,,,,,,2.6,g,,,,,,,,,,,0.09171,oz,,,"2,6 g",,false,,,,,,,
LcLh-0023:000176,42983,740283,,weight,false,,,,,,,,,183.5,g,,,,,,,,,,,6.47281,oz,,,"183,5 g",,false,,,,,,,
LcLh-0023:000177,42984,740284,,weight,false,,,,,,,,,55.9,g,,,,,,,,,,,1.97182,oz,,,"55,9 g",,false,,,,,,,
LcLh-0023:000178,42985,740285,,weight,false,,,,,,,,,9.2,g,,,,,,,,,,,0.32452,oz,,,"9,2 g",,false,,,,,,,
LcLh-0023:000179,42986,740286,,weight,false,,,,,,,,,40.2,g,,,,,,,,,,,1.41802,oz,,,"40,2 g",,false,,,,,,,
LcLh-0023:000180,42987,740287,,weight,false,,,,,,,,,8.7,g,,,,,,,,,,,0.30689,oz,,,"8,7 g",,false,,,,,,,
LcLh-0023:000181,42988,740288,,weight,false,,,,,,,,,14.9,g,,,,,,,,,,,0.52558,oz,,,"14,9 g",,false,,,,,,,
LcLh-0023:000182,42989,740289,,weight,false,,,,,,,,,3.5,g,,,,,,,,,,,0.12346,oz,,,"3,5 g",,false,,,,,,,
LcLh-0023:000183,42990,740290,,weight,false,,,,,,,,,2.1,g,,,,,,,,,,,0.07408,oz,,,"2,1 g",,false,,,,,,,
LcLh-0023:000184,42991,740291,,weight,false,,,,,,,,,2.9,g,,,,,,,,,,,0.1023,oz,,,"2,9 g",,false,,,,,,,
LcLh-0023:000185,42992,740292,,weight,false,,,,,,,,,2.0,g,,,,,,,,,,,0.07055,oz,,,2 g,,false,,,,,,,
LcLh-0023:000186,42993,740293,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LcLh-0023:000187,42994,740294,,weight,false,,,,,,,,,0.9,g,,,,,,,,,,,0.03175,oz,,,",9 g",,false,,,,,,,
LcLh-0023:000188,42995,740295,,weight,false,,,,,,,,,40.7,g,,,,,,,,,,,1.43566,oz,,,"40,7 g",,false,,,,,,,
LcLh-0023:000189,42996,740296,,weight,false,,,,,,,,,15.5,g,,,,,,,,,,,0.54675,oz,,,"15,5 g",,false,,,,,,,
LcLh-0023:000190,42997,740297,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
LcLh-0023:000191,42998,740298,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
LcLh-0023:000192,42999,740299,,weight,false,,,,,,,,,1.7,g,,,,,,,,,,,0.05997,oz,,,"1,7 g",,false,,,,,,,
LcLh-0023:000193,43000,740300,,weight,false,,,,,,,,,0.4,g,,,,,,,,,,,0.01411,oz,,,",4 g",,false,,,,,,,
LcLh-0023:000194,43001,740301,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LcLh-0023:000195,43002,740302,,weight,false,,,,,,,,,100.5,g,,,,,,,,,,,3.54505,oz,,,"100,5 g",,false,,,,,,,
LcLh-0023:000196,43003,740303,,weight,false,,,,,,,,,35.4,g,,,,,,,,,,,1.2487,oz,,,"35,4 g",,false,,,,,,,
LcLh-0023:000197,43004,740304,,weight,false,,,,,,,,,171.4,g,,,,,,,,,,,6.04599,oz,,,"171,4 g",,false,,,,,,,
LcLh-0023:000198,43005,740305,,weight,false,,,,,,,,,13.1,g,,,,,,,,,,,0.46209,oz,,,"13,1 g",,false,,,,,,,
LcLh-0023:000199,43006,740306,,weight,false,,,,,,,,,8.7,g,,,,,,,,,,,0.30689,oz,,,"8,7 g",,false,,,,,,,
LcLh-0023:000200,43007,740307,,weight,false,,,,,,,,,14.1,g,,,,,,,,,,,0.49737,oz,,,"14,1 g",,false,,,,,,,
LcLh-0023:000201,43008,740308,,weight,false,,,,,,,,,11.5,g,,,,,,,,,,,0.40565,oz,,,"11,5 g",,false,,,,,,,
LcLh-0023:000206,43010,740314,,weight,false,,,,,,,,,1.5,g,,,,,,,,,,,0.05291,oz,,,"1,5 g",,false,,,,,,,
LcLh-0023:000207,43011,740441,,weight,false,,,,,,,,,2.6,g,,,,,,,,,,,0.09171,oz,,,"2,6 g",,false,,,,,,,
LcLh-0023:000208,43012,740448,,weight,false,,,,,,,,,3.9,g,,,,,,,,,,,0.13757,oz,,,"3,9 g",,false,,,,,,,
LcLh-0023:000209,43013,740465,,weight,false,,,,,,,,,1.5,g,,,,,,,,,,,0.05291,oz,,,"1,5 g",,false,,,,,,,
LcLh-0023:000210,43014,740466,,weight,false,,,,,,,,,1.4,g,,,,,,,,,,,0.04938,oz,,,"1,4 g",,false,,,,,,,
LcLh-0023:000211,43015,740467,,weight,false,,,,,,,,,1.8,g,,,,,,,,,,,0.06349,oz,,,"1,8 g",,false,,,,,,,
LcLh-0023:000212,43016,740468,,weight,false,,,,,,,,,25.0,g,,,,,,,,,,,0.88185,oz,,,25 g,,false,,,,,,,
LcLh-0023:000213,43017,740469,,weight,false,,,,,,,,,0.8,g,,,,,,,,,,,0.02822,oz,,,",8 g",,false,,,,,,,
LcLh-0023:000214,43018,740470,,weight,false,,,,,,,,,0.8,g,,,,,,,,,,,0.02822,oz,,,",8 g",,false,,,,,,,
LcLh-0023:000215,43019,740472,,weight,false,,,,,,,,,0.2,g,,,,,,,,,,,0.00705,oz,,,",2 g",,false,,,,,,,
LcLh-0023:000216,43020,740473,,weight,false,,,,,,,,,8.5,g,,,,,,,,,,,0.29983,oz,,,"8,5 g",,false,,,,,,,
LcLh-0023:000217,43021,740474,,weight,false,,,,,,,,,1.9,g,,,,,,,,,,,0.06702,oz,,,"1,9 g",,false,,,,,,,
LcLh-0023:000218,43022,740475,,weight,false,,,,,,,,,0.3,g,,,,,,,,,,,0.01058,oz,,,",3 g",,false,,,,,,,
LcLh-0023:000219,43023,740476,,weight,false,,,,,,,,,27.4,g,,,,,,,,,,,0.96651,oz,,,"27,4 g",,false,,,,,,,
LcLh-0023:000220,43024,740477,,weight,false,,,,,,,,,4.4,g,,,,,,,,,,,0.15521,oz,,,"4,4 g",,false,,,,,,,
LcLh-0023:000221,43025,740478,,weight,false,,,,,,,,,2.4,g,,,,,,,,,,,0.08466,oz,,,"2,4 g",,false,,,,,,,
LcLh-0023:000222,43026,740479,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
LcLh-0023:000223,43027,740480,,weight,false,,,,,,,,,0.2,g,,,,,,,,,,,0.00705,oz,,,",2 g",,false,,,,,,,
LcLh-0023:000224,43028,740481,,weight,false,,,,,,,,,18.0,g,,,,,,,,,,,0.63493,oz,,,18 g,,false,,,,,,,
LcLh-0023:000225,43029,740482,,weight,false,,,,,,,,,5.9,g,,,,,,,,,,,0.20812,oz,,,"5,9 g",,false,,,,,,,
LcLh-0023:000226,43030,740483,,weight,false,,,,,,,,,4.1,g,,,,,,,,,,,0.14462,oz,,,"4,1 g",,false,,,,,,,
LcLh-0023:000227,43031,740486,,weight,false,,,,,,,,,0.1,g,,,,,,,,,,,0.00353,oz,,,",1 g",,false,,,,,,,
LhLa-0006:000001,44586,757424,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LhLa-0006:000002,44587,757425,,weight,false,,,,,,,,,3.6,g,,,,,,,,,,,0.12699,oz,,,"3,6 g",,false,,,,,,,
LhLa-0006:000003-000005,44588,757426,,weight,false,,,,,,,,,0.4,g,,,,,,,,,,,0.01411,oz,,,",4 g",,false,,,,,,,
LhLa-0006:000006-000009,44589,757427,,weight,false,,,,,,,,,0.7,g,,,,,,,,,,,0.02469,oz,,,",7 g",,false,,,,,,,
LhLa-0006:000010-000012,44590,757428,,weight,false,,,,,,,,,0.0,g,,,,,,,,,,,0.0,oz,,,0 g,,false,,,,,,,
LhLa-0006:000013-000032,44591,757429,,weight,false,,,,,,,,,0.1,g,,,,,,,,,,,0.00353,oz,,,",1 g",,false,,,,,,,
LhLa-0006:000033-000035,44592,757430,,weight,false,,,,,,,,,0.5,g,,,,,,,,,,,0.01764,oz,,,",5 g",,false,,,,,,,
LjNj-0006:000001,44593,757520,Length x Width x Thickness x Weight,,false,2.01,cm,1.41,cm,0.32,cm,,,0.83,g,,,",79134",in,",55512",in,",12598",in,,,0.02928,oz,,,Length x Width x Thickness x Weight: 2.01 cm x 1.41 cm x .32 cm x .83 g,,false,,,,,,,
LjNj-0006:000002,44594,757524,Length x Width x Thickness x Weight,,false,2.08,cm,1.35,cm,0.36,cm,,,0.85,g,,,",8189",in,",5315",in,",14173",in,,,0.02998,oz,,,Length x Width x Thickness x Weight: 2.08 cm x 1.35 cm x .36 cm x .85 g,,false,,,,,,,
KgJm-0015:000001,44595,757525,,weight,false,,,,,,,,,3.3,g,,,,,,,,,,,0.1164,oz,,,"3,3 g",,false,,,,,,,
KgJm-0015:000002,44596,757552,,weight,false,,,,,,,,,1.6,g,,,,,,,,,,,0.05644,oz,,,"1,6 g",,false,,,,,,,
KgJm-0015:000003,44597,757555,,weight,false,,,,,,,,,0.1,g,,,,,,,,,,,0.00353,oz,,,",1 g",,false,,,,,,,
KgJm-0015:000004,44598,757557,,weight,false,,,,,,,,,0.5,g,,,,,,,,,,,0.01764,oz,,,",5 g",,false,,,,,,,
KgJm-0015:000005,44599,757558,,weight,false,,,,,,,,,25.5,g,,,,,,,,,,,0.89949,oz,,,"25,5 g",,false,,,,,,,
KgJm-0044:000001,44600,757559,,weight,false,,,,,,,,,4.2,g,,,,,,,,,,,0.14815,oz,,,"4,2 g",,false,,,,,,,
KgJm-0044:000002-000003,44601,757560,,weight,false,,,,,,,,,4.4,g,,,,,,,,,,,0.15521,oz,,,"4,4 g",,false,,,,,,,
KgJm-0044:000004,44602,757561,,weight,false,,,,,,,,,3.9,g,,,,,,,,,,,0.13757,oz,,,"3,9 g",,false,,,,,,,
KgJm-0044:000005-000006,44603,757562,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
KgJm-0044:000007,44604,757563,,weight,false,,,,,,,,,2.1,g,,,,,,,,,,,0.07408,oz,,,"2,1 g",,false,,,,,,,
KgJm-0044:000008-000014,44605,757564,,weight,false,,,,,,,,,3.0,g,,,,,,,,,,,0.10582,oz,,,3 g,,false,,,,,,,
KgJm-0044:000015,44606,757565,,weight,false,,,,,,,,,0.6,g,,,,,,,,,,,0.02116,oz,,,",6 g",,false,,,,,,,
KgJm-0044:000016,44607,757566,,weight,false,,,,,,,,,3.4,g,,,,,,,,,,,0.11993,oz,,,"3,4 g",,false,,,,,,,
KfJm-0171:000022,44608,757568,,weight,false,,,,,,,,,6.4,g,,,,,,,,,,,0.22575,oz,,,"6,4 g",,false,,,,,,,
KfJm-0171:000023,44609,757571,,weight,false,,,,,,,,,5.2,g,,,,,,,,,,,0.18343,oz,,,"5,2 g",,false,,,,,,,
KfJm-0171:000024,44610,757662,,weight,false,,,,,,,,,12.2,g,,,,,,,,,,,0.43034,oz,,,"12,2 g",,false,,,,,,,
KfJm-0171:000025,44611,757664,,weight,false,,,,,,,,,26.5,g,,,,,,,,,,,0.93476,oz,,,"26,5 g",,false,,,,,,,
KfJm-0171:000026,44612,757665,,weight,false,,,,,,,,,0.7,g,,,,,,,,,,,0.02469,oz,,,",7 g",,false,,,,,,,
KfJm-0171:000027,44613,757666,,weight,false,,,,,,,,,12.6,g,,,,,,,,,,,0.44445,oz,,,"12,6 g",,false,,,,,,,
KfJm-0171:000028,44614,757668,,weight,false,,,,,,,,,4.9,g,,,,,,,,,,,0.17284,oz,,,"4,9 g",,false,,,,,,,
KfJm-0171:000029,44615,757711,,weight,false,,,,,,,,,1.5,g,,,,,,,,,,,0.05291,oz,,,"1,5 g",,false,,,,,,,
KfJm-0171:000031,44616,757947,,weight,false,,,,,,,,,1.9,g,,,,,,,,,,,0.06702,oz,,,"1,9 g",,false,,,,,,,
KfJm-0171:000032,44617,757948,,weight,false,,,,,,,,,52.0,g,,,,,,,,,,,1.83426,oz,,,52 g,,false,,,,,,,
KfJm-0171:000030,44618,757712,,weight,false,,,,,,,,,13.1,g,,,,,,,,,,,0.46209,oz,,,"13,1 g",,false,,,,,,,
KfJm-0171:000033,44619,757949,Length x Width x Thickness,,false,60.0,mm,10.0,mm,3.0,mm,,,,,,,"2,3622",in,",3937",in,",11811",in,,,,,,,Length x Width x Thickness: 60 mm x 10 mm x 3 mm,,false,,,,,,,
KfJm-0171:000034,44620,757950,Length x Width x Weight,,false,36.0,mm,14.0,mm,,,,,1.0,g,,,"1,41732",in,",55118",in,,,,,0.03527,oz,,,Length x Width x Weight: 36 mm x 14 mm x 1 g,,false,,,,,,,
KfJm-0171:000035,44621,757957,Length x Thickness x Weight,,false,49.0,mm,1.0,mm,,,,,0.5,g,,,"1,92913",in,",03937",in,,,,,0.01764,oz,,,Length x Thickness x Weight: 49 mm x 1 mm x .5 g,,false,,,,,,,
KfJm-0171:000036,44622,757958,,weight,false,,,,,,,,,62.0,g,,,,,,,,,,,2.187,oz,,,62 g,,false,,,,,,,
KgJm-0018:000001,44623,758109,,weight,false,,,,,,,,,40.0,g,,,,,,,,,,,1.41097,oz,,,40 g,,false,,,,,,,
KgJm-0023:000001,44624,758173,Length x Width x Thickness x Weight,,false,80.0,mm,19.0,mm,8.0,mm,,,4.0,g,,,"3,14961",in,",74803",in,",31496",in,,,0.1411,oz,,,Length x Width x Thickness x Weight: 80 mm x 19 mm x 8 mm x 4 g,,false,,,,,,,
KgJm-0023:000003,44625,758232,,weight,false,,,,,,,,,0.3,g,,,,,,,,,,,0.01058,oz,,,",3 g",,false,,,,,,,
KgJm-0023:000004,44626,758366,,weight,false,,,,,,,,,3.5,g,,,,,,,,,,,0.12346,oz,,,"3,5 g",,false,,,,,,,
KgJm-0024:000001,44627,758367,Length x Width x Thickness,,false,78.0,mm,12.0,mm,6.0,mm,,,,,,,"3,07087",in,",47244",in,",23622",in,,,,,,,Length x Width x Thickness: 78 mm x 12 mm x 6 mm,,false,,,,,,,
KgJm-0024:000001,44628,758367,Length x Width x Thickness,,false,103.0,mm,11.0,mm,5.0,mm,,,,,,,"4,05512",in,",43307",in,",19685",in,,,,,,,Length x Width x Thickness: 103 mm x 11 mm x 5 mm,,false,,,,,,,
KgJm-0024:000001,44629,758367,,weight,false,,,,,,,,,6.0,g,,,,,,,,,,,0.21164,oz,,,6 g,,false,,,,,,,
KgJm-0024:000002,44630,758368,Length x Width x Thickness x Weight,,false,90.0,mm,11.0,mm,11.0,mm,,,5.0,g,,,"3,54331",in,",43307",in,",43307",in,,,0.17637,oz,,,Length x Width x Thickness x Weight: 90 mm x 11 mm x 11 mm x 5 g,,false,,,,,,,
KgJm-0024:000003,44631,758369,Length x Width x Thickness x Weight,,false,104.6,mm,9.0,mm,9.0,mm,,,4.0,g,,,"4,11811",in,",35433",in,",35433",in,,,0.1411,oz,,,Length x Width x Thickness x Weight: 104.6 mm x 9 mm x 9 mm x 4 g,,false,,,,,,,
KgJm-0024:000004,44632,758370,,weight,false,,,,,,,,,5.0,g,,,,,,,,,,,0.17637,oz,,,5 g,,false,,,,,,,
KgJm-0024:000005,44633,758371,Length x Width x Thickness,,false,94.0,mm,14.0,mm,5.0,mm,,,,,,,"3,70079",in,",55118",in,",19685",in,,,,,,,Length x Width x Thickness: 94 mm x 14 mm x 5 mm,,false,,,,,,,
KgJm-0024:000005,44634,758371,Length x Width x Thickness,,false,83.0,mm,13.0,mm,5.0,mm,,,,,,,"3,26772",in,",51181",in,",19685",in,,,,,,,Length x Width x Thickness: 83 mm x 13 mm x 5 mm,,false,,,,,,,
KgJm-0024:000005,44635,758371,,weight,false,,,,,,,,,7.0,g,,,,,,,,,,,0.24692,oz,,,7 g,,false,,,,,,,
KgJm-0024:000006,44636,758372,Length x Width x Thickness x Weight,,false,174.0,mm,25.0,mm,10.0,mm,,,20.0,g,,,"6,85039",in,",98425",in,",3937",in,,,0.70548,oz,,,Length x Width x Thickness x Weight: 174 mm x 25 mm x 10 mm x 20 g,,false,,,,,,,
KgJm-0024:000007,44637,758537,Length x Width x Thickness,,false,187.0,mm,20.0,mm,5.0,mm,,,,,,,"7,3622",in,",7874",in,",19685",in,,,,,,,Length x Width x Thickness: 187 mm x 20 mm x 5 mm,,false,,,,,,,
KgJm-0024:000007,44638,758537,Length x Width x Thickness,,false,120.0,mm,10.0,mm,5.0,mm,,,,,,,"4,72441",in,",3937",in,",19685",in,,,,,,,Length x Width x Thickness: 120 mm x 10 mm x 5 mm,,false,,,,,,,
KgJm-0024:000007,44639,758537,Length x Width x Thickness,,false,130.0,mm,10.0,mm,7.0,mm,,,,,,,"5,11811",in,",3937",in,",27559",in,,,,,,,Length x Width x Thickness: 130 mm x 10 mm x 7 mm,,false,,,,,,,
KgJm-0024:000007,44640,758537,Length x Width x Thickness,,false,145.0,mm,7.0,mm,3.0,mm,,,,,,,"5,70866",in,",27559",in,",11811",in,,,,,,,Length x Width x Thickness: 145 mm x 7 mm x 3 mm,,false,,,,,,,
KgJm-0024:000007,44641,758537,,weight,false,,,,,,,,,16.0,g,,,,,,,,,,,0.56439,oz,,,16 g,,false,,,,,,,
KgJm-0024:000008,44642,758538,,weight,false,,,,,,,,,6.0,g,,,,,,,,,,,0.21164,oz,,,6 g,,false,,,,,,,
KgJm-0024:000009,44643,758539,Length x Width x Thickness x Weight,,false,77.0,mm,20.0,mm,2.0,mm,,,6.0,g,,,"3,0315",in,",7874",in,",07874",in,,,0.21164,oz,,,Length x Width x Thickness x Weight: 77 mm x 20 mm x 2 mm x 6 g,,false,,,,,,,
KgJm-0024:000010,44644,758540,Length x Width x Thickness x Weight,,false,140.4,mm,10.0,mm,3.0,mm,,,7.0,g,,,"5,52756",in,",3937",in,",11811",in,,,0.24692,oz,,,Length x Width x Thickness x Weight: 140.4 mm x 10 mm x 3 mm x 7 g,,false,,,,,,,
KgJm-0024:000011,44645,758541,Length x Width x Thickness x Weight,,false,108.5,mm,11.0,mm,5.0,mm,,,7.0,g,,,"4,27165",in,",43307",in,",19685",in,,,0.24692,oz,,,Length x Width x Thickness x Weight: 108.5 mm x 11 mm x 5 mm x 7 g,,false,,,,,,,
KgJm-0025:000001,44646,758542,Length x Width x Thickness x Weight,,false,29.0,mm,22.0,mm,5.0,mm,,,5.0,g,,,"1,14173",in,",86614",in,",19685",in,,,0.17637,oz,,,Length x Width x Thickness x Weight: 29 mm x 22 mm x 5 mm x 5 g,,false,,,,,,,
KgJm-0025:000002,44647,758543,Length x Width x Thickness x Weight,,false,27.0,mm,15.0,mm,5.0,mm,,,9.0,g,,,"1,06299",in,",59055",in,",19685",in,,,0.31747,oz,,,Length x Width x Thickness x Weight: 27 mm x 15 mm x 5 mm x 9 g,,false,,,,,,,
