211559,1168342,Turgidodon praesagus,synonym,,"Russell, 1952",,,,,false,,
211560,1168909,Ctenochasmatoidea,synonym,,"Unwin, 1995",,,,,false,,
211563,1170068,Ammosauridae,synonym,,"Huene, 1914",,,,,false,,
211571,1170090,Sclerodidae,alternative,,"Berg, 1940",,,,,false,,
211580,1172702,Leptocheirus,replaced name,,"Merriam, 1903",,,,,false,,
211581,1169590,Poliosaurus,synonym,,"Case, 1907",,,,,false,,
211582,1169590,Theropleura,synonym,,"Cope, 1878",,,,,false,,
211583,1169590,Winfieldia,synonym,,"Romer, 1925",,,,,false,,
211584,1169596,Dvinosauria,synonym,,"Yates & Warren, 2000",,,,,false,,
211589,1169610,Otocoelidae,synonym,,"Cope, 1896",,,,,false,,
211590,1170440,Anthracohyus,synonym,,"Pilgrim & Cotter, 1916",,,,,false,,
211591,1170440,Anthracothema,synonym,,"Pilgrim, 1928",,,,,false,,
211592,1170445,Eoequus,synonym,,"Quinn, 1955",,,,,false,,
211593,1170848,Camelomeryx longiceps,,,"Scott, 1898",,,,,false,,
211594,1170848,Merycodesmus gracilis,,,"Scott, 1898",,,,,false,,
211595,1170849,Prosciurus altidens,synonym,,"Russell, 1972",,,,,false,,
211596,1170849,Plesispermophilus altidens,synonym,,"Russell, 1972",,,,,false,,
211599,1172674,Ectocion ralstonensis,synonym,,"Granger, 1915",,,,,false,,
211600,1169775,Hylerpeton curtidentatum,synonym,,"Dawson, 1876",,,,,false,,
211601,1169775,Fritschia curtidentata,synonym,,"Dawson, 1876",,,,,false,,
211602,1169776,Anthracosaurus lancifer,alternative combination,,"Newberry, 1873",,,,,false,,
211607,1170758,Brachyrhynchocyon dodgei,synonym,,"Scott, 1898",,,,,false,,
211608,1170758,Daphoenocyon minor,synonym,,"Clark, 1967",,,,,false,,
211609,1170758,Miacis matthewi,synonym,,"Schlaikjer, 1935",,,,,false,,
211610,1170759,Daphoenus demilo,,,"Dawson, 1980",,,,,false,,
211612,1168888,Discosaurus,synonym,,"Leidy, 1851",,,,,false,,
211613,1168888,Brimosaurus,synonym,,"Leidy, 1855",,,,,false,,
211614,1168901,Protherosauria,replaced name,,"Osborn, 1902",,,,,false,,
211615,1168906,Naosaurus,synonym,,"Cope, 1886",,,,,false,,
211624,1169707,Albertonia cupidinia,alternative combination,,"Lambe, 1916",,,,,false,,
211625,1174033,Carcharodontosaurus,synonym,,"Stromer, 1931",,,,,false,,
211626,1170807,Cynodesmus thooides,synonym,,"Scott, 1893",,,,,false,,
211627,1170807,Daphoenus drummondanus,synonym,,"Douglass, 1903",,,,,false,,
211629,1170826,Prohyaena,,,"Schlosser, 1890",,,,,false,,
211630,1170826,Strobodon,,,"Webb, 1969",,,,,false,,
211634,1170485,Porthocyon,synonym,,"Merriam, 1903",,,,,false,,
211635,1170486,Borophagus diversidens,synonym,,"Cope, 1892",,,,,false,,
211637,1170488,Hyaenodon cruentus,synonym; type name,,"Leidy, 1853",,,,,false,,
211640,1166922,Anadontosaurus lambei,spelling variation,,"Sternberg, 1929",,,,,false,,
211641,1166922,Palaeoscincus asper,synonym; type name,,"Lambe, 1902",,,,,false,,
211660,1169304,Testudo lata,,,"Leidy, 1851",,,,,false,,
211661,1169304,Testudo nebrascencis,alternative combination,,"Leidy, 1851",,,,,false,,
211663,1169305,Apalone leucopotamica,alternative combination,,"Cope, 1891",,,,,false,,
211664,1169305,Platypeltis leucopotamica,alternative combination,,"Cope, 1891",,,,,false,,
211667,1170421,Hyopsodontidae,synonym,,"Trouessart, 1879",,,,,false,,
211668,1170232,Pseudocynodictis,synonym,,"Schlosser, 1911",,,,,false,,
211669,1170233,Hypotemnodon,synonym,,"Eyerman, 1894",,,,,false,,
211670,1170457,Brachygale,synonym,,"Peterson, 1910",,,,,false,,
211671,1170464,Turicius,,,"Osborn, 1926",,,,,false,,
211672,1170465,Indopithecus,synonym,,"von Koenigswald, 1949",,,,,false,,
211673,1170465,Rangwapithecus,synonym,,"Kretzoi, 1984",,,,,false,,
211674,1170465,Rudapithecus,synonym,,"Kretzoi, 1969",,,,,false,,
211675,1170468,Desmostylus californicus,synonym,,"Hay, 1923",,,,,false,,
211683,1169788,Cretolamna appendiculata,alternative combination,,"Agassiz, 1843",,,,,false,,
211684,1169800,Ictalurus rhaeas,,,"Cope, 1891",,,,,false,,
211686,1169805,Letognathus hardingi,synonym,,"Brazeau, 2005",,,,,false,,
211706,1170158,Rutiodon,synonym,,"Emmons, 1856",,,,,false,,
211708,1170888,Esthonyx acer,synonym,,"Cope, 1874",,,,,false,,
211709,1170888,Esthonyx burmeisteri,synonym,,"Cope, 1874",,,,,false,,
211710,1170888,Esthonyx burmeisterii,synonym,,"Cope, 1874",,,,,false,,
211711,1170888,Platychoerops burmeisteri,synonym,,"Cope, 1874",,,,,false,,
211712,1170896,Ptilodus admirabilis,,,"Hay, 1930",,,,,false,,
211717,1170178,Tetrabelodon shepardii,synonym,,"Leidy, 1871",,,,nomen dubium,false,,
211723,1170250,Nyctilestes,synonym,,"Marsh, 1872",,,,,false,,
211724,1170253,Bathrodon,synonym,,"Marsh, 1872",,,,,false,,
211725,1170253,Cynodontomys,synonym,,"Cope, 1882",,,,,false,,
211726,1170253,Mesacodon,synonym,,"Marsh, 1872",,,,,false,,
211727,1170253,Palaeacodon,synonym,,"Leidy, 1872",,,,,false,,
211728,1170254,Hesperolemur,,,"Gunnell, 1995",,,,,false,,
211732,1170551,Diplacodon,synonym,,"Marsh, 1875",,,,nomen dubium,false,,
211734,1170564,Ischyromys cristatus,synonym,,"Cope, 1873",,,,,false,,
211735,1170564,Ischyromys chrysodon,synonym,,"Cope, 1873",,,,,false,,
211736,1170564,Ischyromys troxelli,synonym,,"Wood, 1937",,,,,false,,
211737,1170568,Miolabis longiceps,alternative combination,,"Matthew, 1909",,,,,false,,
211738,1170569,Protoceras cristatus,synonym,,"Marsh, 1894",,,,,false,,
211739,1170569,Calops cristatus,synonym,,"Marsh, 1894",,,,,false,,
211740,1170570,Protylopus minor,synonym,,"Prothero, 1998",,,,,false,,
211741,1170570,Protylopus parvus,,,"Prothero, 1998",,,,,false,,
211742,1170572,Homocamelus,synonym,,"Leidy, 1869",,,,,false,,
211747,1170260,Didymictidae,synonym,,"Flynn & Galiano, 1982",,,,,false,,
211748,1170267,Titanotheriomys,synonym,,"Miller & Gidley, 1920",,,,,false,,
211749,1170267,Colotaxis,synonym,,"Cope, 1973",,,,,false,,
211750,1170267,Gymnoptychus,synonym,,"Cope, 1873",,,,,false,,
211774,1172610,Paratetonius,synonym,,"Seton, 1940",,,,,false,,
211775,1172610,Pseudotetonius,synonym,,"Brown, 1974",,,,,false,,
211780,1170900,Shastasaurus altispinus,synonym,,"Merriam, 1902",,,,,false,,
211781,1170900,Shastasaurus careyi,synonym,,"Merriam, 1902",,,,,false,,
211782,1170900,Shastasaurus pacificus,synonym,,"Merriam, 1895",,,,,false,,
211786,1170910,Mastodon brevidens,synonym,,"Cope, 1889",,,,,false,,
211787,1170910,Zygolophodon brevidens,synonym,,"Cope, 1889",,,,,false,,
211788,1170685,Euprotogonia,synonym,,"Cope, 1893",,,,,false,,
211789,1170685,Protogonia,synonym,,"Cope, 1881",,,,,false,,
211790,1170689,Ectoconodon,synonym,,"Osborn, 1898",,,,,false,,
211792,1177790,Pulalius vulgaris,synonym,,"Rathburn, 1926",,,,,false,,
211800,1177998,Therizinosauroidea,synonym,,"Russel & Dong, 1994",,,,,false,,
211801,1177998,Segnosaurischia,synonym,,"Dong, 1992",,,,,false,,
211804,1178775,Dipriodon lunatus,synonym,,"Marsh, 1889",,,,,false,,
211805,1178775,Halodon sculptus,synonym,,"Marsh, 1889",,,,,false,,
211806,1178775,Oracodon anceps,synonym,,"Marsh, 1889",,,,,false,,
211807,1178775,Tripriodon coelatus,synonym,,"Marsh, 1889",,,,,false,,
211808,1178775,Selenacodon fragilis,synonym,,"Marsh, 1889",,,,,false,,
211809,1178775,Oracodon conulus,synonym,,"Marsh, 1889",,,,,false,,
211810,1178775,Meniscoessus borealis,synonym,,"Simpson, 1927",,,,,false,,
211811,1178775,Meniscoessus greeni,synonym,,"Wilson, 1987",,,,,false,,
211812,1177848,Synodontaspis hardingi,synonym,,"Cappetta & Case, 1975",,,,,false,,
211816,1176885,Limnohyus,synonym,,"Marsh, 1872",,,,,false,,
211817,1176885,Limnohyops,synonym,,"Marsh, 1890",,,,,false,,
211818,1176885,Eometarhinus,synonym,,"Osborn, 1919",,,,,false,,
