id,mkey,prior_name,tna_type,item_name,attrib_type,attributor,attrib_date,attrib_source,certainty,attrib_comment,note
862538,721742,false,item name; associated species,Blepharostoma trichophyllum,revision,"Kucyniak, James",1955-01-04,,,"Revised by J. Kucyniak, 4/ I. 55",,
862539,721742,false,item name; associated species,Lophozia guttulata,,,,,,,,
862541,721742,false,item name; associated species,Dicranum fuscescens,revision,"Kucyniak, James",1955-01-04,,,"Revised by J. Kucyniak, 4/ I. 55",,
862542,721742,false,item name; associated species,Tetraphis pellucida,revision,"Kucyniak, James",1955-01-04,,,"Revised by J. Kucyniak, 4/ I. 55",,
862545,721743,false,item name; associated species,Blepharostoma trichophyllum,,"Kucyniak, James",,,,,,
862547,721743,true,original identification; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
862549,721744,false,item name; associated species,Cephalozia lunulifolia,,,,,,,,
862553,721746,false,item name; associated species,Dicranum montanum,,"Ireland, Robert R.",1973,,,,,
865379,723867,false,item name; associated species,Harpanthus flotovianus,revision,"Brinkman, Alfred H.",1928-02,,,traces,,
865381,723867,false,item name; associated species,Calypogeia,revision,"Brinkman, Alfred H.",1928-02,,,Calypogeia ? submersa (Arnell) Massal.,,
865400,723883,false,item name; associated species,Calypogeia muelleriana,,"Persson, H.",1961,,,,,
865413,723889,false,item name; associated species,Cephalozia bicuspidata,revision,"Brinkman, Alfred H.",1923,,,traces of,,
865445,723911,false,item name; associated species,Cephalozia bicuspidata,revision,"Brinkman, Alfred H.",1928-02,,,,,
867809,725741,false,item name; associated species,Chiloscyphus minor,,,,,,,,
865696,724093,false,item name; associated species,Tritomaria scitula,,unknown attributor,,,,,,
865698,724093,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
864094,722863,false,item name; associated species,Calliergon cordifolium,,"Ireland, Robert R.",1971,,,,,
864104,722869,false,item name; associated species,Calliergon cordifolium,,"Ireland, Robert R.",1971,,,,,
864197,722950,false,item name; associated species,Cephalozia lunulifolia,,"Ley, Linda M.",2011,,,,,
866682,724861,false,item name; associated species,Leiocolea gillmanii,,"Ley, Linda M.",1981,,,,,
866694,724870,false,item name; associated species,Blepharostoma trichophyllum,,,,,,,,
866699,724873,false,item name; associated species,Tritomaria scitula,,"Ley, Linda M.",1982,,,,,
866700,724873,false,item name; associated species,Chiloscyphus minor,,,,,,,,
866740,724907,false,item name; associated species,Marchantia polymorpha,,"Hong, W.S.",1968,,,,,
866746,724911,false,item name; associated species,Conocephalum conicum,,"Jarvinen, Irma",1979,,,,,
866828,724972,false,item name; associated species,Abietinella abietina,,,,,,,,
866832,724972,false,item name; associated species,Brachythecium laetum,,,,,,,,
864694,723306,false,item name; associated species,Pallavicinia lyellii,,"Ley, Linda M.",1979,,,,,
866904,725035,false,item name; associated species,Tritomaria quinquedentata,,"Crowe, J.",,,,,,
866905,725035,false,item name; associated species,Barbilophozia barbata,,"Crowe, J.",,,,,,
870731,727813,false,item name; associated species,Plagiochila schofieldiana,,unknown attributor,,,,,,
